gene_label,ct_label,as_label,avg_mean_gene_expr,cell_instance_count,dataset_count,as,ct,gene
COL3A1,kidney interstitial fibroblast,kidney,2.390901823838552,22689,32,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/2201
COL3A1,fibroblast,liver,2.2884547084569933,9427,20,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2201
COL3A1,erythrocyte,spleen,2.2860323695796136,1829,3,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000232,https://purl.org/ccf/ASCTB-TEMP_col3a1
COL3A1,fibroblast,ascending colon,1.699272895729121,1216,1,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col3a1
COL3A1,kidney interstitial fibroblast,cortex of kidney,1.1063543260097504,5805,4,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/2201
COL4A1,pericyte,heart,5.090159526238074,2754,13,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/2202
COL4A1,pericyte,uterus,4.2917215078858115,1705,15,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0000669,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,blood vessel endothelial cell,lung,4.282487859489095,1143,52,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000071,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,vein endothelial cell,lung,3.8841045486072274,1108,14,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,vascular associated smooth muscle cell,lung,3.754821442201546,1127,57,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,pericyte,lung,3.754246685005765,8446,98,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000669,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,endothelial cell,pancreas,3.550506740808487,2802,4,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/2202
COL4A1,capillary endothelial cell,thymus,3.41051982317469,15525,11,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002144,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,endothelial cell of hepatic sinusoid,liver,3.185927312873837,1455,2,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_1000398,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,endothelial cell,pancreas,3.1600177618127145,4975,3,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,lung pericyte,lung,3.0401205239439184,8212,78,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/2202
COL4A1,endothelial cell of artery,lung,3.0365198720465303,1002,29,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000413,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,capillary endothelial cell,lung,2.9465729391653026,13421,49,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002144,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,capillary endothelial cell,heart,2.9252167457141516,10832,15,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002144,http://identifiers.org/hgnc/2202
COL4A1,endothelial cell,spleen,2.6641747280159316,39255,7,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,pericyte,lung,2.4755742325577685,6617,93,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/2202
COL4A1,vein endothelial cell of respiratory system,lung,2.395641761667588,2555,17,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033008,http://identifiers.org/hgnc/2202
COL4A1,fibroblast,heart,2.305972099304199,1466,3,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2202
COL4A1,adipocyte,heart,2.26394302556009,1256,20,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000136,http://identifiers.org/hgnc/2202
COL4A1,endothelial cell,liver,2.103330135345459,2058,2,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/2202
COL4A1,endothelial cell of venule,lung,2.017925861634706,4171,19,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/2202
COL4A1,fibroblast,small intestine,1.964906552669455,1409,3,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col4a1
COL4A1,alveolar capillary type 1 endothelial cell,lung,1.722003120642442,7031,13,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028002,http://identifiers.org/hgnc/2202
COL4A1,respiratory basal cell,lung,1.693462133407593,1566,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002633,http://identifiers.org/hgnc/2202
COL4A1,capillary endothelial cell,lung,1.618695709212073,10498,29,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002144,http://identifiers.org/hgnc/2202
COL4A1,kidney interstitial fibroblast,kidney,1.5829883178075155,11848,22,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/2202
COL4A2,pancreatic stellate cell,pancreas,10.382515907287598,1007,3,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,http://identifiers.org/hgnc/2203
COL4A2,endothelial cell,pancreas,6.769582351048787,2433,3,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/2203
COL4A2,blood vessel endothelial cell,lung,3.940584792562526,1288,51,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000071,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,endothelial cell,pancreas,3.8861822636100976,4986,5,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,vein endothelial cell of respiratory system,lung,3.728448195890947,1598,11,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033008,http://identifiers.org/hgnc/2203
COL4A2,pericyte,lung,3.726911939897161,9668,110,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000669,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,vascular associated smooth muscle cell,lung,3.6767672296507805,1218,59,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,pericyte,heart,3.670103494326274,3011,12,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/2203
COL4A2,pancreatic stellate cell,pancreas,3.4902636030023078,3932,2,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,endothelial cell of hepatic sinusoid,liver,3.228709422586176,1325,3,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_1000398,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,lung pericyte,lung,2.9217360980425555,12182,80,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0009089,http://identifiers.org/hgnc/2203
COL4A2,capillary endothelial cell,lung,2.888064482710498,15506,46,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002144,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,capillary endothelial cell,heart,2.7439018848742074,9141,12,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0002144,http://identifiers.org/hgnc/2203
COL4A2,fibroblast,sigmoid colon,2.711909542400142,1690,2,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,alveolar capillary type 2 endothelial cell,lung,2.510996952652931,1030,18,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028003,http://identifiers.org/hgnc/2203
COL4A2,pericyte,lung,2.510074131674581,5849,77,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/2203
COL4A2,myofibroblast cell,lung,2.4876603881518045,1490,12,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000186,http://identifiers.org/hgnc/2203
COL4A2,endothelial cell,spleen,2.4624244261096657,34831,5,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,fibroblast,heart,2.4340151151021323,2130,2,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2203
COL4A2,fibroblast,small intestine,2.335001446646579,2530,5,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col4a2
COL4A2,adipocyte,heart,2.1689147814264835,2147,27,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000136,http://identifiers.org/hgnc/2203
COL4A2,renal medullary fibroblast,kidney,2.044633209705353,18428,9,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_4030022,http://identifiers.org/hgnc/2203
COL4A2,endothelial cell of lymphatic vessel,lung,2.0066479047139483,1749,3,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/2203
COL4A2,endothelial cell,liver,1.983978748321533,1902,1,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/2203
COL4A2,Schwann cell,pancreas,1.8490210771560665,2903,2,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002573,http://identifiers.org/hgnc/2203
COL4A2,alveolar capillary type 1 endothelial cell,lung,1.6857638359069824,4336,8,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028002,http://identifiers.org/hgnc/2203
COL4A2,endothelial cell of venule,lung,1.6444115855477073,3672,11,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/2203
COL4A2,capillary endothelial cell,lung,1.4570139795541763,9633,16,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002144,http://identifiers.org/hgnc/2203
COL4A2,kidney interstitial fibroblast,kidney,1.3402718762556711,21058,21,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/2203
COL4A2,kidney interstitial fibroblast,cortex of kidney,1.0029431730508807,2074,4,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/2203
COL4A3,podocyte,kidney,3.5725505611170894,1135,21,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/2204
COL4A3,macula densa epithelial cell,kidney,2.3105077367079887,1430,19,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/2204
COL4A3,pulmonary alveolar type 1 cell,lung,1.4857693910598755,18369,8,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/2204
COL4A4,fibroblast,heart,1.856751204916043,18762,11,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2206
COL4A4,kidney loop of Henle thin ascending limb epithelial cell,kidney,1.5189690391222632,1841,4,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/2206
COL5A1,pancreatic stellate cell,pancreas,5.621508836746217,2963,4,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,http://identifiers.org/hgnc/2209
COL5A1,pancreatic stellate cell,pancreas,3.190846571548798,1972,2,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,https://purl.org/ccf/ASCTB-TEMP_col5a1
COL5A1,fibroblast,small intestine,2.878969569327812,2754,1,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col5a1
COL5A1,pulmonary interstitial fibroblast,lung,2.6150181584888035,7962,35,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/2209
COL5A1,fibroblast,pancreas,2.528844819757545,3672,4,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col5a1
COL5A1,fibroblast,heart,2.3943525051797714,63148,20,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2209
COL5A1,alveolar type 1 fibroblast cell,lung,1.6518620491027831,1475,4,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028004,http://identifiers.org/hgnc/2209
COL5A2,pancreatic stellate cell,pancreas,4.364777088165283,7025,4,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,http://identifiers.org/hgnc/2210
COL5A2,pancreatic stellate cell,pancreas,3.347013344997064,3420,5,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,https://purl.org/ccf/ASCTB-TEMP_col5a2
COL5A2,myofibroblast cell,lung,3.2400402079025903,1521,20,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000186,http://identifiers.org/hgnc/2210
COL5A2,fibroblast,lung,2.87251315268213,54279,38,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col5a2
COL5A2,fibroblast,pancreas,2.7260919969643616,3342,3,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col5a2
COL5A2,fibroblast,heart,2.5202672481536865,11674,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col5a2
COL5A2,fibroblast,small intestine,2.4556021663592045,2300,4,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col5a2
COL5A2,pulmonary interstitial fibroblast,lung,2.4127658269246566,21426,66,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/2210
COL5A2,alveolar type 1 fibroblast cell,lung,2.3559773166974387,5606,8,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028004,http://identifiers.org/hgnc/2210
COL5A2,fibroblast,heart,2.153111173427615,57245,22,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2210
COL5A3,pericyte,heart,1.018815944592158,2531,3,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000669,http://identifiers.org/hgnc/14864
COL6A1,fibroblast,lung,3.598918565589652,11556,53,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a1
COL6A1,alveolar adventitial fibroblast,lung,3.3514242044520652,1308,50,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,https://purl.org/ccf/ASCTB-TEMP_col6a1
COL6A1,fibroblast,liver,3.272924255780798,1430,5,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a1
COL6A1,fibroblast,adipose tissue,3.234660844681163,3896,1,http://purl.obolibrary.org/obo/UBERON_0001013,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a1
COL6A1,mesenchymal stem cell,adipose tissue,3.1382539670148404,1696,3,http://purl.obolibrary.org/obo/UBERON_0001013,http://purl.obolibrary.org/obo/CL_0000134,https://purl.org/ccf/ASCTB-TEMP_col6a1
COL6A1,fibroblast,small intestine,2.941966204046044,12169,27,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a1
COL6A1,pulmonary interstitial fibroblast,lung,2.8698437143774593,15793,96,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/2211
COL6A1,alveolar type 1 fibroblast cell,lung,2.5498691399892173,3380,24,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028004,http://identifiers.org/hgnc/2211
COL6A1,alveolar adventitial fibroblast,lung,2.422502984603246,2047,30,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,http://identifiers.org/hgnc/2211
COL6A1,kidney interstitial fibroblast,kidney,2.2236640453338623,1765,4,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/2211
COL6A1,fibroblast,ascending colon,2.1352210510271266,4500,3,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a1
COL6A1,fibroblast,heart,1.9594949313572474,7245,5,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2211
COL6A2,vascular associated smooth muscle cell,lung,3.678784524400154,1842,50,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,alveolar adventitial fibroblast,lung,3.621765114857325,10104,117,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,fibroblast,trachea,3.380825680554624,2665,9,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,fibroblast,lung,3.3425456312783206,62035,171,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,fibroblast,thymus,3.236844170422187,8119,16,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,fibroblast,small intestine,3.157489144712145,61571,102,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,pancreatic stellate cell,pancreas,3.0885011672973635,7459,4,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,http://identifiers.org/hgnc/2212
COL6A2,fibroblast,liver,2.9917826198320365,3005,14,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,pulmonary interstitial fibroblast,lung,2.7951326698000614,39718,158,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/2212
COL6A2,pancreatic stellate cell,pancreas,2.6730045839990257,6960,4,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,vascular associated smooth muscle cell,thymus,2.636008235727932,1152,2,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000359,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,alveolar adventitial fibroblast,lung,2.556669231118827,14082,87,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,http://identifiers.org/hgnc/2212
COL6A2,myofibroblast cell,lung,2.493547187949287,1282,32,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000186,http://identifiers.org/hgnc/2212
COL6A2,endothelial cell,spleen,2.4635054423641156,17765,2,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,alveolar type 1 fibroblast cell,lung,2.3902484820945245,17880,71,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028004,http://identifiers.org/hgnc/2212
COL6A2,fibroblast,ascending colon,2.2748064098509055,4341,6,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a2
COL6A2,smooth muscle cell,lung,2.206792100996311,2934,14,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000192,http://identifiers.org/hgnc/2212
COL6A2,fibroblast,heart,2.080548275794302,357900,51,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2212
COL6A2,fibroblast,liver,1.6749362018373277,2421,9,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2212
COL6A2,fibroblast,interventricular septum,1.302127559979757,12596,2,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2212
COL6A3,pancreatic stellate cell,pancreas,11.131277799606321,1078,2,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,http://identifiers.org/hgnc/2213
COL6A3,myofibroblast cell,lung,9.711321030893634,4589,31,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000186,http://identifiers.org/hgnc/2213
COL6A3,"CD4-positive, alpha-beta T cell",lung,5.915973445445505,1446,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,alveolar type 1 fibroblast cell,lung,3.966207197217775,62264,66,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028004,http://identifiers.org/hgnc/2213
COL6A3,fibroblast,pancreas,3.5689958770236734,3096,3,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,mesenchymal stem cell,adipose tissue,3.5089635460581863,1723,3,http://purl.obolibrary.org/obo/UBERON_0001013,http://purl.obolibrary.org/obo/CL_0000134,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,fibroblast,lung,3.391649787087784,131666,103,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,pulmonary interstitial fibroblast,lung,3.3185660354069486,37544,146,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/2213
COL6A3,fibroblast,trachea,3.066107728172059,3242,5,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,fibroblast,thymus,3.043103311201125,2326,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,pancreatic stellate cell,pancreas,2.9835356754349824,5373,3,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0002410,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,fibroblast,sigmoid colon,2.6382616709972018,1202,2,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,fibroblast,small intestine,2.518440012133436,43667,26,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,alveolar adventitial fibroblast,lung,2.433339916742765,1020,13,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028006,http://identifiers.org/hgnc/2213
COL6A3,fibroblast,uterus,2.401698041999623,8327,5,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,fibroblast,heart,2.0702764338225808,655595,105,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2213
COL6A3,fibroblast,ascending colon,2.025694861190487,3247,1,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_col6a3
COL6A3,kidney interstitial fibroblast,kidney,1.6563194669209993,1828,12,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000692,http://identifiers.org/hgnc/2213
COL6A3,fibroblast,interventricular septum,1.5930821299552915,2572,2,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/2213
COL6A3,CD4-positive helper T cell,lung,1.2731341247757275,5419,6,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000492,http://identifiers.org/hgnc/2213
