id,label
CL:0012000,astrocyte of the forebrain
CL:0012001,neuron of the forebrain
CL:0013000,forebrain radial glial cell
CL:0015000,cranial motor neuron
CL:0017000,pulmonary ionocyte
CL:0017001,splanchnic mesodermal cell
CL:0017002,prostate neuroendocrine cell
CL:0017003,epithelial cell of prostatic urethra
CL:0017004,telocyte
CL:0017005,lymphoblast
CL:0017006,B-lymphoblast
CL:0017009,"Axl+ dendritic cell, human"
CL:0017010,hillock cell of urethral epithelium
CL:0017011,hillock cell of prostatic urethral epithelium
CL:0017500,neutrophillic cytoplasm
CL:0017501,obsolete lobed nucleus
CL:0017502,acidophilic cytoplasm
CL:0017503,basophilic cytoplasm
CL:0017504,polychromatophilic cytoplasm
CL:0017505,obsolete increased nucleus size
CL:0017506,banded nucleus
CL:0017507,reniform nucleus
CL:0017508,cartwheel heterochromatin
CL:0017509,alobate nucleus
CL:0019001,tracheobronchial serous cell
CL:0019002,tracheobronchial chondrocyte
CL:0019003,tracheobronchial goblet cell
CL:0019015,lung parenchyma resident eosinophil
CL:0019017,lymphatic vessel smooth muscle cell
CL:0019018,blood vessel smooth muscle cell
CL:0019019,tracheobronchial smooth muscle cell
CL:0019020,extrahepatic cholangiocyte
CL:0019021,endothelial cell of periportal hepatic sinusoid
CL:0019022,endothelial cell of pericentral hepatic sinusoid
CL:0019026,periportal region hepatocyte
CL:0019028,midzonal region hepatocyte
CL:0019029,centrilobular region hepatocyte
CL:0019031,intestine goblet cell
CL:0019032,intestinal tuft cell
CL:0020000,gut mesenchymal lymphoid tissue organizer cell
CL:0020001,V1delta gamma-delta T cell
CL:0020002,"mucosal-associated invariant T cell, human"
CL:0020003,internal globus pallidus core projecting neuron
CL:0020004,internal globus pallidus shell projection neuron
CL:0020005,spiral ligament fibrocyte
CL:0020006,OB-Dopa-GABA
CL:0020007,dorso-striatal cholinergic-GABAergic neuron
CL:0020008,striatal cholinergic-GABAergic neuron
CL:0020009,prototypic neuron
CL:0020010,arkypallidal neuron
CL:0020011,hair follicle associated fibroblast
CL:0020012,hair follicle isthmus-associated fibroblast
CL:0020013,dermal sheath fibroblast
CL:0020014,intrinsically photosensitive retinal ganglion cell
CL:0020015,transitional principal-intercalated cell of kidney collecting duct
CL:0700009,obsolete kidney collecting duct beta-intercalated cell
CL:1000001,retrotrapezoid nucleus neuron
CL:1000022,mesonephric nephron tubule epithelial cell
CL:1000042,forebrain neuroblast
CL:1000050,lateral line nerve glial cell
CL:1000073,spinal cord radial glial cell
CL:1000082,stretch receptor cell
CL:1000083,stratified keratinized epithelial stem cell
CL:1000085,stratified non keratinized epithelial stem cell
CL:1000090,pronephric nephron tubule epithelial cell
CL:1000123,metanephric nephron tubule epithelial cell
CL:1000143,lung goblet cell
CL:1000147,cardiac valve cell
CL:1000155,Malpighian tubule stellate cell
CL:1000182,malpighian tubule tip cell
CL:1000191,pillar cell
CL:1000217,growth plate cartilage chondrocyte
CL:1000222,stomach neuroendocrine cell
CL:1000223,pulmonary neuroendocrine cell
CL:1000236,posterior lateral line nerve glial cell
CL:1000239,anterior lateral line nerve glial cell
CL:1000245,posterior lateral line ganglion neuron
CL:1000271,lung multiciliated epithelial cell
CL:1000272,lung secretory cell
CL:1000274,trophectodermal cell
CL:1000275,smooth muscle cell of small intestine
CL:1000276,smooth muscle fiber of duodenum
CL:1000277,smooth muscle fiber of jejunum
CL:1000278,smooth muscle fiber of ileum
CL:1000279,smooth muscle cell of large intestine
CL:1000280,smooth muscle cell of colon
CL:1000281,smooth muscle cell of cecum
CL:1000282,smooth muscle fiber of ascending colon
CL:1000283,smooth muscle fiber of transverse colon
CL:1000284,smooth muscle fiber of descending colon
CL:1000285,smooth muscle cell of sigmoid colon
CL:1000286,smooth muscle cell of rectum
CL:1000287,myocyte of anterior internodal tract
CL:1000288,myocyte of atrial branch of anterior internodal tract
CL:1000289,myocyte of atrial septal branch of anterior internodal tract
CL:1000290,myocyte of middle internodal tract
CL:1000291,myocyte of posterior internodal tract
CL:1000296,epithelial cell of urethra
CL:1000298,mesothelial cell of dura mater
CL:1000299,fibroblast of connective tissue of prostate
CL:1000300,fibroblast of outer membrane of prostatic capsule
CL:1000301,fibroblast of subepithelial connective tissue of prostatic gland
CL:1000302,fibroblast of papillary layer of dermis
CL:1000303,fibroblast of areolar connective tissue
CL:1000304,fibroblast of connective tissue of nonglandular part of prostate
CL:1000305,fibroblast of connective tissue of glandular part of prostate
CL:1000306,fibroblast of tunica adventitia of artery
CL:1000307,fibroblast of dense regular elastic tissue
CL:1000308,fibrocyte of adventitia of ureter
CL:1000309,epicardial adipocyte
CL:1000310,adipocyte of epicardial fat of right ventricle
CL:1000311,adipocyte of epicardial fat of left ventricle
CL:1000312,bronchial goblet cell
CL:1000313,gastric goblet cell
CL:1000314,gastric cardiac gland goblet cell
CL:1000315,principal gastric gland goblet cell
CL:1000316,obsolete goblet cell of epithelium of small intestine
CL:1000317,intestinal villus goblet cell
CL:1000318,obsolete small intestine crypt goblet cell
CL:1000319,obsolete goblet cell of epithelium proper of small intestine
CL:1000320,large intestine goblet cell
CL:1000321,large intestine crypt goblet cell
CL:1000322,pancreatic goblet cell
CL:1000323,pyloric gastric gland goblet cell
CL:1000324,duodenal goblet cell
CL:1000325,jejunal goblet cell
CL:1000326,ileal goblet cell
CL:1000327,appendix goblet cell
CL:1000328,obsolete goblet cell of epithelium proper of large intestine
CL:1000329,tracheal goblet cell
CL:1000330,serous cell of epithelium of trachea
CL:1000331,serous cell of epithelium of bronchus
CL:1000332,serous cell of epithelium of terminal bronchiole
CL:1000333,serous cell of epithelium of lobular bronchiole
CL:1000334,enterocyte of epithelium of small intestine
CL:1000335,enterocyte of epithelium of intestinal villus
CL:1000337,enterocyte of epithelium of duodenal gland
CL:1000338,enterocyte of epithelium of crypt of Lieberkuhn of small intestine
CL:1000339,enterocyte of epithelium proper of small intestine
CL:1000340,enterocyte of epithelium proper of duodenum
CL:1000341,enterocyte of epithelium proper of jejunum
CL:1000342,enterocyte of epithelium proper of ileum
CL:1000343,paneth cell of epithelium of small intestine
CL:1000344,paneth cell of epithelium proper of small intestine
CL:1000345,paneth cell of epithelium of crypt of Lieberkuhn of small intestine
CL:1000346,enterocyte of epithelium proper of large intestine
CL:1000347,colonocyte
CL:1000348,basal cell of epithelium of trachea
CL:1000349,basal cell of epithelium of bronchus
CL:1000350,basal cell of epithelium of terminal bronchiole
CL:1000351,basal cell of epithelium of respiratory bronchiole
CL:1000352,basal cell of epithelium of lobular bronchiole
CL:1000353,microfold cell of epithelium of small intestine
CL:1000354,microfold cell of epithelium of intestinal villus
CL:1000355,microfold cell of epithelium proper of small intestine
CL:1000356,microfold cell of epithelium proper of duodenum
CL:1000357,microfold cell of epithelium proper of jejunum
CL:1000358,microfold cell of epithelium proper of ileum
CL:1000359,microfold cell of epithelium proper of appendix
CL:1000360,microfold cell of epithelium proper of large intestine
CL:1000361,transitional myocyte of interatrial septum
CL:1000362,transitional myocyte of interventricular septum
CL:1000363,transitional myocyte of atrial branch of anterior internodal tract
CL:1000364,transitional myocyte of anterior internodal tract
CL:1000365,transitional myocyte of atrial septal branch of anterior internodal tract
CL:1000366,transitional myocyte of middle internodal tract
CL:1000367,transitional myocyte of posterior internodal tract
CL:1000368,transitional myocyte of anterior division of left branch of atrioventricular bundle
CL:1000369,transitional myocyte of septal division of left branch of atrioventricular bundle
CL:1000370,transitional myocyte of left branch of atrioventricular bundle
CL:1000371,transitional myocyte of right branch of atrioventricular bundle
CL:1000372,transitional myocyte of atrial part of atrioventricular bundle
CL:1000373,transitional myocyte of ventricular part of atrioventricular bundle
CL:1000374,transitional myocyte of posterior division of left branch of atrioventricular bundle
CL:1000375,myocardial endocrine cell of septal division of left branch of atrioventricular bundle
CL:1000376,Purkinje myocyte of interventricular septum
CL:1000377,dense-core granulated cell of epithelium of trachea
CL:1000378,type 1 vestibular sensory cell of stato-acoustic epithelium
CL:1000379,type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth
CL:1000380,type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth
CL:1000381,type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth
CL:1000382,type 2 vestibular sensory cell of stato-acoustic epithelium
CL:1000383,type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth
CL:1000384,type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth
CL:1000385,type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth
CL:1000391,melanocyte of eyelid
CL:1000394,myoepithelial cell of intralobular lactiferous duct
CL:1000397,endothelial cell of venous sinus of red pulp of spleen
CL:1000398,endothelial cell of hepatic sinusoid
CL:1000405,epithelial cell of appendix
CL:1000409,myocyte of sinoatrial node
CL:1000410,myocyte of atrioventricular node
CL:1000411,endothelial cell of Peyer's patch
CL:1000412,endothelial cell of arteriole
CL:1000413,endothelial cell of artery
CL:1000414,endothelial cell of venule
CL:1000415,epithelial cell of gallbladder
CL:1000416,obsolete myoepithelial cell of lactiferous gland
CL:1000417,myoepithelial cell of sweat gland
CL:1000418,myoepithelial cell of lactiferous alveolus
CL:1000419,myoepithelial cell of lactiferous duct
CL:1000420,myoepithelial cell of terminal lactiferous duct
CL:1000424,chromaffin cell of paraaortic body
CL:1000425,chromaffin cell of paraganglion
CL:1000426,chromaffin cell of adrenal gland
CL:1000427,adrenal cortex chromaffin cell
CL:1000428,stem cell of epidermis
CL:1000432,conjunctival epithelial cell
CL:1000433,epithelial cell of lacrimal canaliculus
CL:1000434,epithelial cell of external acoustic meatus
CL:1000435,epithelial cell of lacrimal drainage system
CL:1000436,epithelial cell of lacrimal sac
CL:1000437,epithelial cell of nasolacrimal duct
CL:1000438,epithelial cell of wall of inferior part of anal canal
CL:1000441,epithelial cell of viscerocranial mucosa
CL:1000442,urothelial cell of trigone of urinary bladder
CL:1000443,ciliary muscle cell
CL:1000444,mesothelial cell of anterior chamber of eye
CL:1000445,myoepithelial cell of dilator pupillae
CL:1000447,epithelial cell of stratum germinativum of esophagus
CL:1000448,epithelial cell of sweat gland
CL:1000449,epithelial cell of nephron
CL:1000450,epithelial cell of glomerular capsule
CL:1000451,obsolete epithelial cell of visceral layer of glomerular capsule
CL:1000452,parietal epithelial cell
CL:1000453,epithelial cell of intermediate tubule
CL:1000454,kidney collecting duct epithelial cell
CL:1000456,mesothelial cell of parietal peritoneum
CL:1000457,mesothelial cell of visceral peritoneum
CL:1000458,melanocyte of skin
CL:1000465,chromaffin cell of ovary
CL:1000466,chromaffin cell of right ovary
CL:1000467,chromaffin cell of left ovary
CL:1000468,myoepithelial cell of acinus of lactiferous gland
CL:1000469,myoepithelial cell of main lactiferous duct
CL:1000470,myoepithelial cell of primary lactiferous duct
CL:1000471,myoepithelial cell of secondary lactiferous duct
CL:1000472,myoepithelial cell of tertiary lactiferous duct
CL:1000473,myoepithelial cell of quarternary lactiferous duct
CL:1000477,cardiac pacemaker cell of sinoatrial node
CL:1000478,transitional myocyte of sinoatrial node
CL:1000479,Purkinje myocyte of atrioventricular node
CL:1000480,transitional myocyte of internodal tract
CL:1000481,transitional myocyte of atrioventricular bundle
CL:1000482,myocardial endocrine cell of interventricular septum
CL:1000483,Purkinje myocyte of internodal tract
CL:1000484,Purkinje myocyte of atrioventricular bundle
CL:1000486,basal cell of urothelium
CL:1000487,smooth muscle cell of prostate
CL:1000488,cholangiocyte
CL:1000489,reticular cell of splenic cord
CL:1000490,mesothelial cell of peritoneum
CL:1000491,mesothelial cell of pleura
CL:1000492,mesothelial cell of parietal pleura
CL:1000493,mesothelial cell of visceral pleura
CL:1000494,nephron tubule epithelial cell
CL:1000495,small intestine goblet cell
CL:1000497,kidney cell
CL:1000500,kidney interstitial cell
CL:1000504,kidney medulla cell
CL:1000505,kidney pelvis cell
CL:1000507,kidney tubule cell
CL:1000510,kidney glomerular epithelial cell
CL:1000546,kidney medulla collecting duct epithelial cell
CL:1000547,kidney inner medulla collecting duct epithelial cell
CL:1000548,kidney outer medulla collecting duct epithelial cell
CL:1000549,kidney cortex collecting duct epithelial cell
CL:1000550,kidney papillary duct principal epithelial cell
CL:1000596,inner renal cortex cell
CL:1000597,papillary tips cell
CL:1000600,lower urinary tract cell
CL:1000601,ureteral cell
CL:1000606,kidney nerve cell
CL:1000612,kidney corpuscule cell
CL:1000615,kidney cortex tubule cell
CL:1000616,kidney outer medulla cell
CL:1000617,kidney inner medulla cell
CL:1000618,juxtaglomerular complex cell
CL:1000681,kidney cortex interstitial cell
CL:1000682,kidney medulla interstitial cell
CL:1000691,kidney interstitial myofibroblast
CL:1000692,kidney interstitial fibroblast
CL:1000693,kidney interstitial fibrocyte
CL:1000695,kidney interstitial alternatively activated macrophage
CL:1000696,kidney interstitial inflammatory macrophage
CL:1000697,kidney interstitial suppressor macrophage
CL:1000698,kidney resident macrophage
CL:1000699,kidney resident dendritic cell
CL:1000702,kidney pelvis smooth muscle cell
CL:1000703,kidney pelvis urothelial cell
CL:1000706,ureter urothelial cell
CL:1000708,ureter adventitial cell
CL:1000714,kidney cortex collecting duct principal cell
CL:1000715,kidney cortex collecting duct intercalated cell
CL:1000716,kidney outer medulla collecting duct principal cell
CL:1000717,kidney outer medulla collecting duct intercalated cell
CL:1000718,kidney inner medulla collecting duct principal cell
CL:1000719,kidney inner medulla collecting duct intercalated cell
CL:1000720,kidney papillary duct intercalated cell
CL:1000721,kidney papillary duct principal cell
CL:1000742,glomerular mesangial cell
CL:1000746,glomerular cell
CL:1000768,kidney connecting tubule epithelial cell
CL:1000803,kidney inner medulla interstitial cell
CL:1000804,kidney outer medulla interstitial cell
CL:1000838,kidney proximal convoluted tubule epithelial cell
CL:1000839,kidney proximal straight tubule epithelial cell
CL:1000849,kidney distal convoluted tubule epithelial cell
CL:1000850,macula densa epithelial cell
CL:1000854,kidney blood vessel cell
CL:1000891,kidney arterial blood vessel cell
CL:1000892,kidney capillary endothelial cell
CL:1000893,kidney venous blood vessel cell
CL:1000909,kidney loop of Henle epithelial cell
CL:1000979,ureter smooth muscle cell
CL:1001005,glomerular capillary endothelial cell
CL:1001006,kidney afferent arteriole cell
CL:1001009,kidney efferent arteriole cell
CL:1001016,kidney loop of Henle ascending limb epithelial cell
CL:1001021,kidney loop of Henle descending limb epithelial cell
CL:1001033,peritubular capillary endothelial cell
CL:1001036,vasa recta cell
CL:1001045,kidney cortex artery cell
CL:1001052,kidney cortex vein cell
CL:1001064,kidney artery smooth muscle cell
CL:1001066,kidney arteriole smooth muscle cell
CL:1001068,kidney venous system smooth muscle cell
CL:1001096,kidney afferent arteriole endothelial cell
CL:1001097,kidney afferent arteriole smooth muscle cell
CL:1001099,kidney efferent arteriole endothelial cell
CL:1001100,kidney efferent arteriole smooth muscle cell
CL:1001106,kidney loop of Henle thick ascending limb epithelial cell
CL:1001107,kidney loop of Henle thin ascending limb epithelial cell
CL:1001108,kidney loop of Henle medullary thick ascending limb epithelial cell
CL:1001109,kidney loop of Henle cortical thick ascending limb epithelial cell
CL:1001111,kidney loop of Henle thin descending limb epithelial cell
CL:1001123,kidney outer medulla peritubular capillary cell
CL:1001124,kidney cortex peritubular capillary cell
CL:1001126,inner renal medulla vasa recta cell
CL:1001127,outer renal medulla vasa recta cell
CL:1001131,vasa recta ascending limb cell
CL:1001135,arcuate artery cell
CL:1001138,interlobular artery cell
CL:1001142,arcuate vein cell
CL:1001145,interlobular vein cell
CL:1001209,inner medulla vasa recta ascending limb cell
CL:1001210,outer medulla vasa recta ascending limb cell
CL:1001213,arcuate artery endothelial cell
CL:1001214,arcuate artery smooth muscle cell
CL:1001216,interlobulary artery endothelial cell
CL:1001217,interlobulary artery smooth muscle cell
CL:1001220,arcuate vein endothelial cell
CL:1001221,arcuate vein smooth muscle cell
CL:1001223,interlobulary vein endothelial cell
CL:1001224,interlobulary vein smooth muscle cell
CL:1001225,kidney collecting duct cell
CL:1001285,vasa recta descending limb cell
CL:1001286,inner medulla vasa recta descending limb cell
CL:1001287,outer medulla vasa recta descending limb cell
CL:1001318,renal interstitial pericyte
CL:1001319,bladder cell
CL:1001320,urethra cell
CL:1001428,bladder urothelial cell
CL:1001430,urethra urothelial cell
CL:1001431,kidney collecting duct principal cell
CL:1001432,kidney collecting duct intercalated cell
CL:1001433,epithelial cell of exocrine pancreas
CL:1001434,olfactory bulb interneuron
CL:1001435,periglomerular cell
CL:1001436,hair-tylotrich neuron
CL:1001437,hair-down neuron
CL:1001451,sensory neuron of dorsal root ganglion
CL:1001474,medium spiny neuron
CL:1001502,mitral cell
CL:1001503,olfactory bulb tufted cell
CL:1001505,parvocellular neurosecretory cell
CL:1001509,glycinergic neuron
CL:1001516,intestinal enteroendocrine cell
CL:1001517,stomach enteroendocrine cell
CL:1001561,vomeronasal sensory neuron
CL:1001566,obsolete bronchioalveolar stem cells
CL:1001567,lung endothelial cell
CL:1001568,pulmonary artery endothelial cell
CL:1001569,hippocampal interneuron
CL:1001571,hippocampal pyramidal neuron
CL:1001572,colon endothelial cell
CL:1001573,nasopharyngeal epithelial cell
CL:1001575,uterine cervix squamous cell
CL:1001576,oral mucosa squamous cell
CL:1001577,tonsil squamous cell
CL:1001578,vagina squamous cell
CL:1001579,cerebral cortex glial cell
CL:1001580,hippocampal glial cell
CL:1001581,lateral ventricle glial cell
CL:1001582,lateral ventricle neuron
CL:1001583,obsolete breast adipocyte
CL:1001585,appendix glandular cell
CL:1001586,mammary gland glandular cell
CL:1001587,uterine cervix secretory cell
CL:1001588,colon glandular cell
CL:1001589,duodenum secretory cell
CL:1001590,epididymis secretory cell
CL:1001591,oviduct secretory cell
CL:1001592,gallbladder glandular cell
CL:1001593,parathyroid glandular cell
CL:1001595,rectum glandular cell
CL:1001596,salivary gland glandular cell
CL:1001597,seminal vesicle glandular cell
CL:1001598,small intestine secretory cell
CL:1001599,pancreas exocrine glandular cell
CL:1001601,adrenal gland glandular cell
CL:1001602,cerebral cortex endothelial cell
CL:1001603,lung macrophage
CL:1001606,foreskin keratinocyte
CL:1001607,articular chondrocyte
CL:1001608,foreskin fibroblast
CL:1001609,muscle fibroblast
CL:1001610,bone marrow hematopoietic cell
CL:1001611,cerebellar neuron
CL:1100001,secretory epithelial cell
CL:2000000,epidermal melanocyte
CL:2000001,peripheral blood mononuclear cell
CL:2000002,decidual cell
CL:2000004,pituitary gland cell
CL:2000005,brain macroglial cell
CL:2000006,tonsil germinal center B cell
CL:2000007,articular chondrocyte of knee joint
CL:2000008,microvascular endothelial cell
CL:2000009,obsolete microvascular endothelium blood vessel endothelial cell
CL:2000010,dermis blood vessel endothelial cell
CL:2000011,dermis lymphatic vessel endothelial cell
CL:2000012,fibroblast of pedal digit skin
CL:2000013,fibroblast of skin of abdomen
CL:2000014,fibroblast of upper leg skin
CL:2000015,fibroblast of arm
CL:2000016,lung microvascular endothelial cell
CL:2000017,fibroblast of peridontal ligament
CL:2000018,endothelial cell of coronary artery
CL:2000019,compound eye photoreceptor cell
CL:2000020,inner cell mass cell
CL:2000021,sebaceous gland cell
CL:2000022,cardiac septum cell
CL:2000023,spinal cord ventral column interneuron
CL:2000024,spinal cord medial motor column neuron
CL:2000025,spinal cord oligodendrocyte
CL:2000026,obsolete cerebellum Golgi cell
CL:2000027,cerebellar basket cell
CL:2000028,cerebellum glutamatergic neuron
CL:2000029,central nervous system neuron
CL:2000030,hypothalamus cell
CL:2000031,lateral line ganglion neuron
CL:2000032,peripheral nervous system neuron
CL:2000033,limb basal cell of epidermis
CL:2000034,anterior lateral line neuromast hair cell
CL:2000035,anterior lateral line neuromast mantle cell
CL:2000036,anterior lateral line neuromast supporting cell
CL:2000037,posterior lateral line neuromast hair cell
CL:2000038,posterior lateral line neuromast mantle cell
CL:2000039,posterior lateral line neuromast supporting cell
CL:2000040,bladder microvascular endothelial cell
CL:2000041,dermis microvascular lymphatic vessel endothelial cell
CL:2000042,embryonic fibroblast
CL:2000043,brain pericyte
CL:2000044,brain microvascular endothelial cell
CL:2000045,foreskin melanocyte
CL:2000046,ventricular cardiac muscle cell
CL:2000047,brainstem motor neuron
CL:2000048,anterior horn motor neuron
CL:2000049,primary motor cortex pyramidal cell
CL:2000050,obsolete retina retinal ganglion cell
CL:2000051,splenic fibroblast
CL:2000052,umbilical artery endothelial cell
CL:2000053,splenic endothelial cell
CL:2000054,hepatic pit cell
CL:2000055,liver dendritic cell
CL:2000056,Meynert cell
CL:2000057,femoral osteoblast
CL:2000058,calvarial osteoblast
CL:2000059,prostate gland microvascular endothelial cell
CL:2000060,placental villous trophoblast
CL:2000061,placental amniotic mesenchymal stromal cell
CL:2000062,placental villus capillary endothelial cell
CL:2000063,ovarian fibroblast
CL:2000064,ovarian surface epithelial cell
CL:2000065,ovarian microvascular endothelial cell
CL:2000066,cardiac ventricle fibroblast
CL:2000067,cardiac atrium fibroblast
CL:2000068,pericardium fibroblast
CL:2000069,gallbladder fibroblast
CL:2000070,optic choroid fibroblast
CL:2000071,mammary microvascular endothelial cell
CL:2000072,adipose microvascular endothelial cell
CL:2000073,migratory cardiac neural crest cell
CL:2000074,splenocyte
CL:2000075,anterior visceral endoderm cell
CL:2000076,hindlimb stylopod vein endothelial cell
CL:2000077,skeletal muscle tissue of pectoralis major striated muscle cell
CL:2000078,placental pericyte
CL:2000079,mesenchymal stem cell of femoral bone marrow
CL:2000080,mesenchymal stem cell of abdominal adipose tissue
CL:2000081,melanocyte of skin of face
CL:2000082,obsolete melanocyte of foreskin
CL:2000083,hair follicle dermal papilla cell of scalp
CL:2000084,conjunctiva goblet cell
CL:2000085,mononuclear cell of umbilical cord
CL:2000086,neocortex basket cell
CL:2000087,dentate gyrus of hippocampal formation basket cell
CL:2000088,Ammon's horn basket cell
CL:2000089,dentate gyrus granule cell
CL:2000090,dentate gyrus of hippocampal formation stellate cell
CL:2000091,endometrial microvascular endothelial cell
CL:2000092,hair follicular keratinocyte
CL:2000093,bronchus fibroblast of lung
CL:2000094,nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa
CL:2000095,cord blood hematopoietic stem cell
CL:2000096,fibroblast of the reticular layer of dermis
CL:2000097,midbrain dopaminergic neuron
CL:3000000,ciliated epithelial cell of esophagus
CL:3000001,Hofbauer cell
CL:3000002,sympathetic noradrenergic neuron
CL:3000003,sympathetic cholinergic neuron
CL:3000004,peripheral sensory neuron
CL:4006000,fibroblast of breast
CL:4006001,fibroblast of skin of scalp
CL:4023000,beta motor neuron
CL:4023001,static beta motor neuron
CL:4023002,dynamic beta motor neuron
CL:4023003,nuclear chain fiber
CL:4023004,nuclear bag fiber
CL:4023005,dynamic nuclear bag fiber
CL:4023006,static nuclear bag fiber
CL:4023007,L2/3 bipolar VIP GABAergic interneuron (Mmus)
CL:4023008,intratelencephalic-projecting glutamatergic cortical neuron
CL:4023009,extratelencephalic-projecting glutamatergic cortical neuron
CL:4023010,alpha7 GABAergic cortical interneuron (Mmus)
CL:4023011,lamp5 GABAergic interneuron
CL:4023012,near-projecting glutamatergic cortical neuron
CL:4023013,corticothalamic-projecting glutamatergic cortical neuron
CL:4023014,L5 VIP GABAergic interneuron (Mmus)
CL:4023015,sncg GABAergic interneuron
CL:4023016,VIP GABAergic interneuron
CL:4023017,sst GABAergic interneuron
CL:4023018,pvalb GABAergic interneuron
CL:4023019,"L5/6 cck, VIP GABAergic interneuron (Mmus)"
CL:4023020,dynamic gamma motor neuron
CL:4023021,static gamma motor neuron
CL:4023022,canopy lamp5 GABAergic cortical interneuron (Mmus)
CL:4023023,"L5,6 neurogliaform lamp5 GABAergic interneuron (Mmus)"
CL:4023024,neurogliaform lamp5 GABAergic cortical interneuron (Mmus)
CL:4023025,long-range projecting sst GABAergic cortical interneuron (Mmus)
CL:4023026,direct pathway medium spiny neuron
CL:4023027,L5 sst T-Martinotti interneuron (Mmus)
CL:4023028,L5 non-Martinotti sst GABAergic interneuron (Mmus)
CL:4023029,indirect pathway medium spiny neuron
CL:4023030,L2/3/5 fan Martinotti sst GABAergic interneuron (Mmus)
CL:4023031,L4 sst Martinotti interneuron (Mmus)
CL:4023032,ON retinal ganglion cell
CL:4023033,OFF retinal ganglion cell
CL:4023034,obsolete L2/3 pvalb-like sst GABAergic cortical interneuron (Mus musculus)
CL:4023035,lateral ganglionic eminence derived neuron
CL:4023036,pvalb chandelier GABAergic interneuron
CL:4023038,L6b glutamatergic cortical neuron
CL:4023039,amygdala excitatory neuron
CL:4023040,L2/3-6 intratelencephalic projecting glutamatergic neuron
CL:4023041,L5 extratelencephalic projecting glutamatergic cortical neuron
CL:4023042,L6 corticothalamic-projecting glutamatergic cortical neuron
CL:4023043,L5/6 near-projecting glutamatergic neuron of the primary motor cortex
CL:4023044,"non-medulla, extratelencephalic-projecting glutamatergic neuron of the primary motor cortex"
CL:4023045,medulla-projecting glutamatergic neuron of the primary motor cortex
CL:4023046,L6b glutamatergic neuron of the primary motor cortex
CL:4023047,L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
CL:4023048,L4/5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
CL:4023049,L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
CL:4023050,L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
CL:4023051,vascular leptomeningeal cell
CL:4023052,Betz upper motor neuron
CL:4023053,spinal interneuron synapsing Betz cell
CL:4023054,mesothelial fibroblast
CL:4023055,corticothalamic VAL/VM projecting glutamatergic neuron of the primary motor cortex
CL:4023056,vascular leptomeningeal cell (Mmus)
CL:4023057,cerebellar inhibitory GABAergic interneuron
CL:4023058,mesothelial fibroblast of the leptomeninx
CL:4023059,committed oligodendrocyte precursor
CL:4023060,hippocampal CA1-3 neuron
CL:4023061,hippocampal CA4 neuron
CL:4023062,dentate gyrus neuron
CL:4023063,medial ganglionic eminence derived interneuron
CL:4023064,caudal ganglionic eminence derived interneuron
CL:4023065,meis2 expressing cortical GABAergic cell
CL:4023066,horizontal pyramidal neuron
CL:4023067,obsolete Martinotti morphology L2/3 pvalb-like sst GABAergic cortical interneuron (Mus musculus)
CL:4023068,thalamic excitatory neuron
CL:4023069,medial ganglionic eminence derived GABAergic interneuron
CL:4023070,obsolete caudal ganglionic eminence derived GABAergic cortical interneuron
CL:4023071,L5/6 cck GABAergic interneuron (Mmus)
CL:4023072,brain vascular cell
CL:4023073,obsolete choroid plexus cell
CL:4023074,mammillary body neuron
CL:4023075,L6 th sst GABAergic interneuron (Mmus)
CL:4023076,Martinotti neuron
CL:4023077,bitufted neuron
CL:4023078,obsolete basket morphology L2/3 pvalb-like sst GABAergic cortical interneuron (Mus musculus)
CL:4023079,midbrain-derived inhibitory neuron
CL:4023080,stellate L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)
CL:4023081,inverted L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)
CL:4023083,obsolete chandelier cell
CL:4023086,T Martinotti neuron
CL:4023087,fan Martinotti neuron
CL:4023088,large basket cell
CL:4023089,nest basket cell
CL:4023090,small basket cell
CL:4023092,inverted pyramidal neuron
CL:4023093,stellate pyramidal neuron
CL:4023094,tufted pyramidal neuron
CL:4023095,untufted pyramidal neuron
CL:4023097,arachnoid barrier cell
CL:4023098,obsolete L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Homo sapiens)
CL:4023099,obsolete L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Homo sapiens)
CL:4023100,obsolete L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Homo sapiens)
CL:4023101,obsolete L5/6 near-projecting glutamatergic neuron of the primary motor cortex (Homo sapiens)
CL:4023102,obsolete L5/6 near-projecting glutamatergic neuron of the primary motor cortex (Callithrix jacchus)
